Spill Number,Program Facility Name,Street 1,Street 2,Locality,County,ZIP Code,SWIS Code,DEC Region,Spill Date,Received Date,Contributing Factor,Waterbody,Source,Close Date,Material Name,Material Family,Quantity,Units,Recovered
0914367,217902; 5 AVE AND 36 ST.,5 AVE AND 36 ST.,,BROOKLYN,Kings,,2401,2,08/07/2009,12/31/2009,Unknown,,Commercial/Industrial,08/17/2009,unknown petroleum,Petroleum,0,Gallons,0
0914368,217906; SAW MILL RIVER ROAD AND PALMER ROAD,SAW MILL RIVER ROAD AND PALMER ROAD,,WESTCHESTER,Westchester,,6000,3,08/07/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,08/07/2009,dielectric fluid,Petroleum,0,Gallons,0
0914369,217910; NAVY ST. AND PARK AVE,NAVY ST. AND PARK AVE,,BROOKLYN,Kings,,2401,2,08/07/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,12/11/2009,unknown petroleum,Petroleum,0,Gallons,0
0914370,217916; EVERGREEN AVE AND HALSEY AVE,EVERGREEN AVE AND HALSEY AVE,,BROOKLYN,Kings,,2401,2,08/08/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,08/28/2009,dielectric fluid,Petroleum,0,Gallons,0
0914371,217923; 250 W57 ST,250 W57 ST,,MANHATTAN,New York,,3101,2,08/09/2009,12/31/2009,Unknown,,Commercial/Industrial,08/11/2009,unknown petroleum,Petroleum,1,Gallons,0
0914372,217930; PARK PL AND FRANKLIN AVE,PARK PL AND FRANKLIN AVE,,BROOKLYN,Kings,,2401,2,08/10/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,08/13/2009,dielectric fluid,Petroleum,0,Gallons,0
0914373,217931; 360 HAMILTON AVE AND N. BROADWAY,360 HAMILTON AVE AND N. BROADWAY,,WESTCHESTER,Westchester,,6018,3,08/10/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,08/06/2010,dielectric fluid,Petroleum,0,Gallons,0
0914374,217933; E 19 ST AND BROADWAY,E 19 ST AND BROADWAY,,MANHATTAN,New York,,3101,2,08/10/2009,12/31/2009,Human Error,,Commercial/Industrial,08/28/2009,unknown petroleum,Petroleum,2,Gallons,0
0914375,217943; 405 E 91 ST,405 E 91 ST,,NEW YORK,New York,,3101,2,08/11/2009,12/31/2009,Unknown,,Commercial/Industrial,08/26/2009,unknown petroleum,Petroleum,1,Gallons,0
0914376,217945; VARET ST AND BUSHWICK AVE,VARET ST AND BUSHWICK AVE,,BROOKLYN,Kings,,2401,2,08/11/2009,12/31/2009,Unknown,,Commercial/Industrial,08/14/2009,unknown petroleum,Petroleum,4,Gallons,0
0914377,217949; 1306 CASTLE HILL AVE,1306 castle hill ave,,bronx,Bronx,,0301,2,08/11/2009,12/31/2009,Unknown,,Commercial/Industrial,08/26/2009,unknown petroleum,Petroleum,0,Gallons,0
0914379,217955; LINCOLN PL AND 6TH AVE,LINCOLN PL AND 6TH AVE,,BROOKLYN,Kings,,2401,2,08/11/2009,12/31/2009,Unknown,,Commercial/Industrial,08/15/2009,unknown petroleum,Petroleum,0,Gallons,0
0914378,217963; 67 PL. AND COOPER AVE,67 PL. AND COOPER AVE,,QUEENS,Queens,,4101,2,08/11/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,08/13/2009,unknown petroleum,Petroleum,1,Gallons,0
0914380,217975; E 74 ST AND YORK AVE,E 74 ST AND YORK AVE,,MANHATTAN,New York,,3101,2,08/12/2009,12/31/2009,Unknown,,Commercial/Industrial,08/17/2009,dielectric fluid,Petroleum,2,Gallons,0
0914381,217977; E  74 STREET  AND YORK AVENUE,E  74 STREET  AND YORK AVENUE,,MANHATTAN,New York,,3101,2,08/12/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,07/08/2010,dielectric fluid,Petroleum,0,Gallons,0
0914382,217983; 1 AVE AND E 116 ST,1 AVE AND E 116 ST,,MANHATTAN,New York,,3101,2,08/12/2009,12/31/2009,Unknown,,Commercial/Industrial,08/25/2009,unknown petroleum,Petroleum,0,Gallons,0
0914383,217997; SOUTHERN BLVD AND LEGGIT AVE,SOUTHERN BLVD AND LEGGIT AVE,,BRONX,Bronx,,0301,2,08/13/2009,12/31/2009,Unknown,,Commercial/Industrial,08/31/2009,unknown petroleum,Petroleum,0,Gallons,0
0914384,217998; 101 E 59 STREET AND PARK AVENUE,101 E 59 STREET AND PARK AVENUE,,MANHATTAN,New York,,3101,2,08/13/2009,12/31/2009,Unknown,,Commercial/Industrial,07/08/2010,unknown petroleum,Petroleum,1,Gallons,0
9814360,218 76 RD (DUPLICATE),203 76 RD,,BROOKTONDALE,Tompkins,,5500,7,03/01/1999,03/01/1999,Traffic Accident,,Commercial Vehicle,03/10/1999,diesel,Petroleum,100,Gallons,0
9814360,218 76 RD (DUPLICATE),203 76 RD,,BROOKTONDALE,Tompkins,,5500,7,03/01/1999,03/01/1999,Traffic Accident,,Commercial Vehicle,03/10/1999,motor oil,Petroleum,8,Gallons,0
9814318,218 76TH ROAD,218 76TH ROAD,,BROOKTONDALE,Tompkins,,5520,7,03/01/1999,03/01/1999,Traffic Accident,76TH ROAD CREEK,Commercial Vehicle,04/08/1999,motor oil,Petroleum,8,Gallons,0
9814318,218 76TH ROAD,218 76TH ROAD,,BROOKTONDALE,Tompkins,,5520,7,03/01/1999,03/01/1999,Traffic Accident,76TH ROAD CREEK,Commercial Vehicle,04/08/1999,diesel,Petroleum,100,Gallons,0
0808837,218 HARRISON AVE REAR PARKING AREA,218 HARRISON AVE,,HARRISON,Westchester,,6028,3,11/05/2008,11/05/2008,Abandoned Drums,,Private Dwelling,09/18/2018,waste oil/used oil,Petroleum,0,Gallons,0
9211848,218 IDLEWOOD BLVD.,218 IDLEWOOD BLVD,APT A3,BALDWINSVILLE,Onondaga,,3400,7,01/16/1993,01/16/1993,Human Error,,Private Dwelling,03/02/1993,gasoline,Petroleum,0,Pounds,0
1114470,218 NORTH MAIN ST,218 NORTH MAIN ST,,CANASTOTA,Madison,,2748,7,03/29/2012,03/29/2012,Deliberate,,Private Dwelling,06/22/2012,lab waste,Other,1,Gallons,1
9012038,218 S. SEWARD ST.,218 S. SEWARD ST.,,AUBURN,Cayuga,,0601,7,02/19/1990,02/19/1991,Deliberate,,Private Dwelling,05/06/1991,waste oil/used oil,Petroleum,0,,0
0303111,218 W 108,218 WEST 108TH ST,,MANHATTAN,New York,,3101,2,06/24/2003,06/24/2003,Unknown,,Unknown,08/19/2009,#2 fuel oil,Petroleum,1,Gallons,0
9308699,218 WALTON ST.,218 WALTON ST,,SYRACUSE,Onondaga,,3415,7,10/18/1993,10/18/1993,Abandoned Drums,,Commercial/Industrial,01/27/1995,unknown petroleum,Petroleum,0,,0
0908282,218 WEST 30TH ST,218 WEST 30TH ST,,MANHATTAN,New York,,3101,2,10/23/2009,10/23/2009,Human Error,,Private Dwelling,01/12/2011,#2 fuel oil,Petroleum,5,Gallons,5
8702439,218-02 HILLSIDE AVENUE /,218-02 HILLSIDE AVE,,NEW YORK CITY,Queens,,4101,2,06/24/1987,06/24/1987,Tank Overfill,,Gasoline Station or other PBS Facility,08/21/1987,diesel,Petroleum,0,Pounds,0
9108798,218-03 43RD AVE,218-03 43RD AVE,,BAYSIDE,Queens,,4101,2,11/17/1991,11/18/1991,Tank Overfill,,Tank Truck,11/18/1991,#2 fuel oil,Petroleum,1,Gallons,0
9309670,218-09 131ST AVE,218-09 131ST AVE,,SPRINGFIELD GARDENS,Queens,,4101,2,11/10/1993,11/10/1993,Unknown,,Tank Truck,11/10/1993,#2 fuel oil,Petroleum,9,Gallons,0
9500425,218-09 HARTKLAND AVENUE,218-09  HARTLAND AVE,,BAYSIDE,Queens,,4101,2,04/11/1995,04/11/1995,Equipment Failure,,Private Dwelling,04/11/1995,#2 fuel oil,Petroleum,0,Gallons,0
9212945,218-12 HARTLAND AVE,218-12 HARTLAND AVE,,BAYSIDE,Queens,,4101,2,02/18/1993,02/18/1993,Tank Test Failure,,"Institutional, Educational, Gov., Other",02/19/1993,#4 fuel oil,Petroleum,0,Gallons,0
0412770,218-14 107TH AVE,218-14 107 AV,,QUEENS,Queens,,4101,2,03/06/2005,03/06/2005,Tank Overfill,,Private Dwelling,11/15/2005,#2 fuel oil,Petroleum,2,Gallons,2
1106875,218-17LLC,218 RTE 17,,TUXEDO,Orange,,3650,3,08/28/2011,09/02/2011,Equipment Failure,,Private Dwelling,09/06/2011,#2 fuel oil,Petroleum,0,Gallons,0
9830026,218-20 36TH AVE,218-20 36TH AVE.,,BAYSIDE,Queens,,4101,2,02/17/1999,02/17/1999,Housekeeping,,Private Dwelling,02/17/1999,waste oil/used oil,Petroleum,1,Gallons,0
9405324,218-25 HEMPSTEAD AVENUE,218-25 HEMPSTEAD AVENUE,,QUEENS VILLAGE,Queens,,4101,2,07/18/1994,07/19/1994,Housekeeping,,Commercial/Industrial,02/10/2003,unknown petroleum,Petroleum,0,Pounds,0
9002917,218-29 38TH AVE/QUEENS,218-29 38TH AVENUE,,NEW YORK CITY,Queens,,4101,2,06/13/1990,06/13/1990,Tank Failure,,Private Dwelling,06/14/1990,#2 fuel oil,Petroleum,5,Gallons,0
8900837,218-37 110TH AVE/QUEENS,218-37 110TH AVENUE,,NEW YORK CITY,Queens,,4101,2,04/26/1989,04/27/1989,Equipment Failure,,Private Dwelling,03/11/2009,#2 fuel oil,Petroleum,0,,0
0406675,2180 WALLACE,2180 WALLACE AVE,,BRONX,Bronx,,0301,2,09/17/2004,09/17/2004,Equipment Failure,,Commercial/Industrial,05/02/2013,#6 fuel oil,Petroleum,30,Gallons,0
1113239,2180 WEST LAKE RD,2180 WEST LAKE RD,,SKANEATELES,Onondaga,,3450,7,02/21/2012,02/21/2012,Equipment Failure,,Private Dwelling,06/08/2012,#2 fuel oil,Petroleum,0,,0
0914385,218006; 511 THEODORE FREMD AVENUE,511 THEODORE FREMD AVENUE,,WESTCHESTER,Westchester,,6000,3,08/13/2009,12/31/2009,Unknown,,Commercial/Industrial,12/03/2009,unknown petroleum,Petroleum,0,Gallons,0
0914386,218007; 2 AVE AND  E. 91 STREET,2 AVE AND  E. 91 STREET,,MANHATTAN,New York,,3101,2,08/14/2009,12/31/2009,Unknown,,Commercial/Industrial,07/08/2010,unknown petroleum,Petroleum,1,Gallons,0
0914387,218011; BAILEY AVE AND 230TH ST,BAILEY AVE AND 230TH ST,,BRONX,Bronx,,0301,2,08/14/2009,12/31/2009,Human Error,,Commercial/Industrial,08/14/2009,dielectric fluid,Petroleum,0,Gallons,0
0914388,218014; E 125 ST AND LEXINGTON AVE,E 125 ST AND LEXINGTON AVE,,MANHATTAN,New York,,3101,2,08/14/2009,12/31/2009,Unknown,,Commercial/Industrial,09/29/2009,unknown petroleum,Petroleum,0,Gallons,0
0914389,218018; W 26 ST AND BROADWAY,W 26 ST AND BROADWAY,,MANHATTAN,New York,,3101,2,08/14/2009,12/31/2009,Unknown,,Commercial/Industrial,11/04/2009,unknown petroleum,Petroleum,0,Gallons,0
0914390,218027; 1-30 W 20 STREET,1-30 W 20 STREET,,MANHATTAN,New York,,3101,2,08/15/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,07/08/2010,dielectric fluid,Petroleum,0,Gallons,0
0914391,218028; W 42 ST AND 8 AVE,W 42 ST AND 8 AVE,,MANHATTAN,New York,,3101,2,08/15/2009,12/31/2009,Unknown,,Commercial/Industrial,09/06/2009,unknown petroleum,Petroleum,0,Gallons,0
0914392,218035; 735 E 13 ST,735 E 13 ST,,MANHATTAN,New York,,3101,2,08/16/2009,12/31/2009,Unknown,,Commercial/Industrial,10/22/2009,unknown petroleum,Petroleum,0,Gallons,0
0914393,218040; E 77 ST AND MADISON AVE,E 77 ST AND MADISON AVE,,MANHATTAN,New York,,3101,2,08/17/2009,12/31/2009,Unknown,,Commercial/Industrial,08/26/2009,unknown petroleum,Petroleum,0,Gallons,0
0914394,218044; WEST FORHAM ROAD AND JEROME AVENUE,WEST FORHAM ROAD AND JEROME AVENUE,,BRONX,Bronx,,0301,2,08/17/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,08/24/2009,dielectric fluid,Petroleum,0,Gallons,0
0914395,218049; YORK ST. AND GOLD ST.,YORK ST. AND GOLD ST.,,BROOKLYN,Kings,,2401,2,08/17/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/04/2009,dielectric fluid,Petroleum,0,Gallons,0
0914396,218053; STEUBEN AVE AND  GUN HILL RD,STEUBEN AVE AND  GUN HILL RD,,BRONX,Bronx,,0301,2,08/17/2009,12/31/2009,Unknown,,Commercial/Industrial,07/08/2010,unknown petroleum,Petroleum,1,Gallons,0
0914397,218061; FDR W RDWAY AND 74TH ST,FDR W RDWAY AND 74TH ST,,MANHATTAN,New York,,3101,2,08/18/2009,12/31/2009,Unknown,,Commercial/Industrial,08/24/2009,unknown petroleum,Petroleum,1,Gallons,0
0914398,218073; E. 165TH STREET AND MORRIS AVE,E. 165TH STREET AND MORRIS AVE,,BRONX,Bronx,,0301,2,08/18/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/16/2009,dielectric fluid,Petroleum,0,Gallons,0
0914399,218087; 110 W 137 ST,110 W 137 ST,,MANHATTAN,New York,,3101,2,08/18/2009,12/31/2009,Unknown,,Commercial/Industrial,08/21/2009,unknown petroleum,Petroleum,0,Gallons,0
0914400,218088; ST JOHNS PL AND CLASSON AVE,ST JOHNS PL AND CLASSON AVE,,BROOKLYN,Kings,,2401,2,08/18/2009,12/31/2009,Unknown,,Commercial/Industrial,08/25/2009,unknown petroleum,Petroleum,0,Gallons,0
0914401,218093; SNYDER AVE AND E 38TH ST,SNYDER AVE AND E 38TH ST,,BROOKLYN,Kings,,2401,2,08/18/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,10/06/2009,unknown petroleum,Petroleum,0,Gallons,0
0914402,218095; 221 MOTT ST,221 MOTT ST,,MANHATTAN,New York,,3101,2,08/19/2009,12/31/2009,Unknown,,Commercial/Industrial,10/30/2009,unknown petroleum,Petroleum,0,Gallons,0
0914403,218099; FLATBUSH AVE AND STERLING PL.,FLATBUSH AVE AND STERLING PL.,,BROOKLYN,Kings,,2401,2,08/19/2009,12/31/2009,Unknown,,Commercial/Industrial,08/19/2009,unknown petroleum,Petroleum,1.25,Gallons,0
0914404,218103; BERGEN ST AND GRAND AVE,BERGEN ST AND GRAND AVE,,BROOKLYN,Kings,,2401,2,08/19/2009,12/31/2009,Unknown,,Commercial/Industrial,08/25/2009,unknown petroleum,Petroleum,0,Gallons,0
0914405,218108; SPRING ST AND MOTT ST,SPRING ST AND MOTT ST,,MANHATTAN,New York,,3101,2,08/19/2009,12/31/2009,Unknown,,Commercial/Industrial,09/09/2009,dielectric fluid,Petroleum,0,Gallons,0
0914406,218110; MAMARONECK AVE AND EAST POST ROAD,MAMARONECK AVE AND EAST POST ROAD,,WESTCHESTER,Westchester,,6000,3,08/19/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,08/31/2009,dielectric fluid,Petroleum,0,Gallons,0
0914407,218111; EAST POST ROAD AND MAMARONECK AVENUE,EAST POST ROAD AND MAMARONECK AVENUE,,WESTCHESTER,Westchester,,6000,3,08/20/2009,12/31/2009,Unknown,,Commercial/Industrial,10/30/2009,unknown petroleum,Petroleum,0,Gallons,0
0914408,218117; KINGS HWY AND E 13TH ST,KINGS HWY AND E 13TH ST,,BROOKLYN,Kings,,2401,2,08/20/2009,12/31/2009,Unknown,,Commercial/Industrial,08/24/2009,unknown petroleum,Petroleum,0,Gallons,0
0914409,218124; DUANE STREET AND E CENTER STREET,DUANE STREET AND E CENTER STREET,,MANHATTAN,New York,,3101,2,08/20/2009,12/31/2009,Unknown,,Commercial/Industrial,07/08/2010,unknown petroleum,Petroleum,0,Gallons,0
0914410,218137; BRONX ST AND MOTT AVE,BRONX ST AND MOTT AVE,,WESTCHESTER,Westchester,,6000,3,08/21/2009,12/31/2009,Unknown,,Commercial/Industrial,08/22/2009,dielectric fluid,Petroleum,4,Gallons,0
0914411,218149; E 175TH ST AND MONROE AVE,E 175TH ST AND MONROE AVE,,BRONX,Bronx,,0301,2,08/22/2009,12/31/2009,Unknown,,Commercial/Industrial,08/25/2009,unknown petroleum,Petroleum,0,Gallons,0
0914412,218153; W 41 ST AND 8TH AVE,W 41 ST AND 8TH AVE,,MANHATTAN,New York,,3101,2,08/23/2009,12/31/2009,Unknown,,Commercial/Industrial,08/24/2009,dielectric fluid,Petroleum,0,Gallons,0
0914413,218163; HENRY ST AND CONGRESS ST,HENRY ST AND CONGRESS ST,,BROOKLYN,Kings,,2401,2,08/24/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,10/22/2009,unknown petroleum,Petroleum,4,Gallons,0
0914414,218169; LIBERTY AVE AND CRESCENT ST,LIBERTY AVE AND CRESCENT ST,,QUEENS,Queens,,4101,2,08/24/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,10/04/2009,dielectric fluid,Petroleum,0,Gallons,0
0914415,218183; AVE D AND E. 5 ST,AVE D AND E. 5 ST,,MANHATTAN,New York,,3101,2,08/25/2009,12/31/2009,Unknown,,Commercial/Industrial,11/04/2009,unknown petroleum,Petroleum,0,Gallons,0
0914416,218198; DITMAS  AVE AND E.4ST,DITMAS  AVE AND E.4ST,,BROOKLYN,Kings,,2401,2,08/26/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,12/02/2009,dielectric fluid,Petroleum,0,Gallons,0
0011501,2182 3RD AVE,2182 3RD AVE,,MANHATTAN,New York,,3101,2,01/24/2001,01/24/2001,Equipment Failure,,Private Dwelling,07/12/2005,#2 fuel oil,Petroleum,1,Gallons,1
0914417,218201; E. 96 ST AND 2 AVE,E. 96 ST AND 2 AVE,,MANHATTAN,New York,,3101,2,08/26/2009,12/31/2009,Unknown,,Commercial/Industrial,07/08/2010,unknown petroleum,Petroleum,0,Gallons,0
0914418,218209; E 172 ST AND SOUTHERN BLVD,E 172 ST AND SOUTHERN BLVD,,BRONX,Bronx,,0301,2,08/26/2009,12/31/2009,Unknown,,Commercial/Industrial,08/28/2009,unknown petroleum,Petroleum,1,Gallons,0
0914419,218213; E 22 ST AND AVE I,E 22 ST AND AVE I,,BROOKLYN,Kings,,2401,2,08/26/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,11/28/2009,dielectric fluid,Petroleum,0,Gallons,0
0914420,218215; 105 BRUCKNER BLVD.,105 BRUCKNER BLVD.,,BRONX,Bronx,,0301,2,08/27/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,08/27/2009,dielectric fluid,Petroleum,0,Gallons,0
9814590,21822 GILETTE RD,21822 GILLETTE RD,,WATERTOWN,Jefferson,,2358,6,03/08/1999,03/08/1999,Human Error,,"Institutional, Educational, Gov., Other",03/10/1999,kerosene,Petroleum,3,Gallons,0
0914421,218222; FLUSHING AVE AND TAAFFE PL,FLUSHING AVE AND TAAFFE PL,,BROOKLYN,Kings,,2401,2,08/27/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,11/24/2009,dielectric fluid,Petroleum,0,Gallons,0
0914422,218239; E 99 ST AND 2 AVE,E 99 ST AND 2 AVE,,MANHATTAN,New York,,3101,2,08/30/2009,12/31/2009,Unknown,,Commercial/Industrial,09/01/2009,unknown petroleum,Petroleum,0,Gallons,0
0914423,218244; 25 DIVISION ST,25 DIVISION ST,,MANHATTAN,New York,,3101,2,08/31/2009,12/31/2009,Unknown,,Commercial/Industrial,10/09/2009,unknown petroleum,Petroleum,0,Gallons,0
0914425,218245; 587 5 AVE,587 5 AVE,,MANHATTAN,New York,,3101,2,08/31/2009,12/31/2009,Unknown,,Commercial/Industrial,09/04/2009,unknown petroleum,Petroleum,0,Gallons,0
0914424,218248; YORK STREET AND GREEN LANE,YORK STREET AND GREEN LANE,,BROOKLYN,Kings,,2401,2,08/31/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,07/08/2010,dielectric fluid,Petroleum,0,Gallons,0
0914426,218249; 747 10TH AVE,747 10TH AVE,,MANHATTAN,New York,,3101,2,08/31/2009,12/31/2009,Unknown,,Commercial/Industrial,09/03/2009,unknown petroleum,Petroleum,5,Gallons,0
0914427,218256; SOUTHERN BLVD AND FORDHAM RD,SOUTHERN BLVD AND FORDHAM RD,,BRONX,Bronx,,0301,2,08/31/2009,12/31/2009,Unknown,,Commercial/Industrial,09/10/2009,unknown petroleum,Petroleum,0,Gallons,0
0914429,218265; E. 60 ST AND PARK AVE,E. 60 ST AND PARK AVE,,MANHATTAN,New York,,3101,2,09/01/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/06/2009,dielectric fluid,Petroleum,0,Gallons,0
0914428,218266; CHURCH PARK AND PARK AVE,CHURCH PARK AND PARK AVE,,RICHMOND,Richmond,,4301,2,09/01/2009,12/31/2009,Human Error,,Commercial/Industrial,09/04/2009,dielectric fluid,Petroleum,1,Gallons,0
0914430,218268; PENNSYLVANIA AVE AND NEW LOTS AVE,PENNSYLVANIA AVE AND NEW LOTS AVE,,QUEENS,Queens,,4101,2,09/01/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,10/12/2009,dielectric fluid,Petroleum,0,Gallons,0
0914431,218272; 46 ST AND 50 AVE,46 ST AND 50 AVE,,QUEENS,Queens,,4101,2,09/01/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,10/21/2009,dielectric fluid,Petroleum,0,Gallons,0
0914432,218277; HARLEM RIVER DR AND 128TH ST,HARLEM RIVER DR AND 128TH ST,,MANHATTAN,New York,,3101,2,09/02/2009,12/31/2009,Unknown,,Commercial/Industrial,09/08/2009,unknown petroleum,Petroleum,0,Gallons,0
0914433,218280; DAHILL ROAD AND ALBEMARLE ROAD,DAHILL ROAD AND ALBEMARLE ROAD,,BROOKLYN,Kings,,2401,2,09/02/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,07/08/2010,dielectric fluid,Petroleum,0,Gallons,0
0914434,218284; GLEASON AVE AND CROSS BRONX EXPRESSWAY,GLEASON AVE AND CROSS BRONX EXPRESSWAY,,BRONX,Bronx,,0301,2,09/02/2009,12/31/2009,Human Error,,Commercial/Industrial,07/08/2010,dielectric fluid,Petroleum,0,Gallons,0
0914435,218288; SOUTHERN BLVD AND FORDHAM RD,SOUTHERN BLVD AND FORDHAM RD,,BRONX,Bronx,,0301,2,09/02/2009,12/31/2009,Unknown,,Commercial/Industrial,09/10/2009,unknown petroleum,Petroleum,1,Gallons,0
0914436,218289; 9 EVANS ST,9 EVANS ST,,BROOKLYN,Kings,,2401,2,09/02/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,10/29/2009,dielectric fluid,Petroleum,0,Gallons,0
0914437,218292; BRUCKNER BLVD. SVC. ROAD AND HUNTS POINT AVENUE,BRUCKNER BLVD. SVC. ROAD AND HUNTS POINT AVENUE,,BRONX,Bronx,,0301,2,09/03/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/04/2009,dielectric fluid,Petroleum,0,Gallons,0
0914438,218302; ASTORIA BLVD AND SOUND ST,ASTORIA BLVD AND SOUND ST,,QUEENS,Queens,,4101,2,09/03/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/06/2009,dielectric fluid,Petroleum,0,Gallons,0
0914439,218303; E 96 ST AND 2ND AVE,E 96 ST AND 2ND AVE,,MANHATTAN,New York,,3101,2,09/03/2009,12/31/2009,Unknown,,Commercial/Industrial,12/02/2009,dielectric fluid,Petroleum,0,Gallons,0
0914440,218307; W 23 ST AND ELY AVE,W 23 ST AND ELY AVE,,MANHATTAN,New York,,3101,2,09/03/2009,12/31/2009,Unknown,,Commercial/Industrial,09/10/2009,unknown petroleum,Petroleum,0,Gallons,0
0914441,218308; SOUTHERN BLVD. AND E. 172ND STREET,SOUTHERN BLVD. AND E. 172ND STREET,,BRONX,Bronx,,0301,2,09/03/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/26/2009,unknown petroleum,Petroleum,0,Gallons,0
0914442,218311; MAMARONECK AVE AND MAPLE AVE,MAMARONECK AVE AND MAPLE AVE,,WESTCHESTER,Westchester,,6000,3,09/04/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/11/2009,dielectric fluid,Petroleum,0,Gallons,0
0914443,218312; E 46 ST AND MADISON AVE,E 46 ST AND MADISON AVE,,MANHATTAN,New York,,3101,2,09/04/2009,12/31/2009,Unknown,,Commercial/Industrial,09/18/2009,unknown petroleum,Petroleum,0,Gallons,0
0914444,218315; SOUTHERN BLVD. AND E. 172ND STREET,SOUTHERN BLVD. AND E. 172ND STREET,,BRONX,Bronx,,0301,2,09/04/2009,12/31/2009,Unknown,,Commercial/Industrial,09/26/2009,unknown petroleum,Petroleum,1,Gallons,0
0914445,218319; 144 MULBERRY ST,144 MULBERRY ST,,MANHATTAN,New York,,3101,2,09/04/2009,12/31/2009,Unknown,,Commercial/Industrial,10/30/2009,unknown petroleum,Petroleum,1,Gallons,0
0914446,218327; 6-12 PARK AVENUE AND  W 34 STREET,6-12 PARK AVENUE AND  W 34 STREET,,MANHATTAN,New York,,3101,2,09/05/2009,12/31/2009,Unknown,,Commercial/Industrial,07/08/2010,dielectric fluid,Petroleum,0,Gallons,0
0914447,218329; BRUCKNER BLVD. AND BROWN PLACE,BRUCKNER BLVD. AND BROWN PLACE,,BRONX,Bronx,,0301,2,09/05/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/06/2009,dielectric fluid,Petroleum,0,Gallons,0
0914449,218332; 48-62 W. 23 ST,48-62 W. 23 ST,,MANHATTAN,New York,,3101,2,09/05/2009,12/31/2009,Unknown,,Commercial/Industrial,09/10/2009,unknown petroleum,Petroleum,3,Gallons,0
0914448,218333; 1313-27  YORK AVE,1313-27  YORK AVE,,MANHATTAN,New York,,3101,2,09/05/2009,12/31/2009,Unknown,,Commercial/Industrial,10/11/2009,unknown petroleum,Petroleum,1,Gallons,0
0914450,218335; UNITED NATIONS PLAZA 1 AVENUE AND  E 45 STREET,UNITED NATIONS PLAZA 1 AVENUE AND  E 45 STREET,,MANHATTAN,New York,,3101,2,09/06/2009,12/31/2009,Unknown,,Commercial/Industrial,07/08/2010,dielectric fluid,Petroleum,0,Gallons,0
1008854,218349; WENDOVER RD,WENDOVER RD,,UNKNOWN,Westchester,,6024,3,09/08/2009,06/30/2010,Equipment Failure,,Commercial/Industrial,11/24/2010,dielectric fluid,Petroleum,0,Gallons,0
0914451,218350; WILKENS AVE AND MAYFLOWER AVE,WILKENS AVE AND MAYFLOWER AVE,,BRONX,Bronx,,0301,2,09/08/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,11/10/2009,dielectric fluid,Petroleum,0,Gallons,0
0914452,218356; JEROME AVE. AND E. GUN HILL ROAD,JEROME AVE. AND E. GUN HILL ROAD,,BRONX,Bronx,,0301,2,09/08/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/09/2009,dielectric fluid,Petroleum,0,Gallons,0
0914453,218357; 2457 UNIVERSITY AVENUE,2457 UNIVERSITY AVENUE,,BRONX,Bronx,,0301,2,09/08/2009,12/31/2009,Equipment Failure,,Commercial/Industrial,09/09/2009,dielectric fluid,Petroleum,0,Gallons,0
0914454,218358; 245-51 W 57 STREET AND BROADWAY,245-51 W 57 STREET AND BROADWAY,,MANHATTAN,New York,,3101,2,09/08/2009,12/31/2009,Unknown,,Commercial/Industrial,07/08/2010,unknown petroleum,Petroleum,2,Gallons,0
0914455,218362; 38TH AVE AND 56TH ST,38TH AVE AND 56TH ST,,QUEENS,Queens,,4101,2,09/09/2009,12/31/2009,Unknown,,Commercial/Industrial,10/21/2009,unknown petroleum,Petroleum,0,Gallons,0
